customer_id,trans_date,tran_amount
CS1540,13/6/2011,61
CS5919,18/9/2011,43
CS3874,12/10/2011,48
CS2794,18/5/2013,100
CS3868,11/4/2013,48
CS3625,8/9/2014,82
CS2506,18/12/2014,84
CS3079,20/10/2014,105
CS2847,21/11/2013,69
CS2032,3/12/2012,58
CS2022,12/1/2014,68
CS4150,2/2/2014,95
CS1766,30/4/2013,48
CS4874,11/10/2011,49
CS4447,9/1/2013,75
CS5603,7/9/2012,105
CS3029,16/1/2014,43
CS4912,2/3/2012,51
CS2390,11/6/2013,35
CS4139,4/12/2012,94
CS3238,11/10/2011,78
CS3911,14/10/2013,54
CS1974,15/11/2013,96
CS4170,3/5/2013,85
CS1731,6/6/2012,82
CS2043,19/6/2011,84
CS5950,2/6/2012,59
CS2597,22/12/2012,85
CS1536,9/2/2015,47
CS1743,10/6/2011,71
CS3751,13/3/2012,50
CS3369,14/11/2012,38
CS4786,1/11/2014,96
CS3101,12/11/2012,65
CS2415,29/12/2013,66
CS2848,28/1/2014,91
CS2591,30/4/2014,65
CS2031,7/2/2015,86
CS5541,4/9/2013,73
CS1135,28/8/2012,98
CS2678,12/7/2011,84
CS5939,16/11/2013,91
CS1956,8/6/2011,103
CS3144,7/11/2011,95
CS4060,9/2/2012,97
CS2701,7/11/2011,60
CS3237,30/12/2014,76
CS5299,14/11/2012,60
CS5875,8/2/2012,39
CS3132,26/4/2014,70
CS1509,21/10/2014,39
CS2870,15/6/2011,40
CS1467,25/7/2013,53
CS5701,15/11/2013,35
CS5929,30/6/2014,59
CS3128,29/8/2013,88
CS1611,8/3/2012,61
CS2818,14/7/2013,39
CS1661,16/6/2011,49
CS5726,30/6/2012,36
CS6005,21/4/2014,81
CS5564,16/12/2014,39
CS2839,25/7/2013,47
CS2307,1/10/2011,92
CS2063,24/7/2013,43
CS5452,25/9/2011,94
CS4011,18/3/2013,82
CS2223,14/4/2014,59
CS2906,13/10/2013,57
CS4585,1/7/2012,88
CS2993,4/1/2014,53
CS5547,10/1/2012,91
CS4804,21/9/2014,80
CS2946,28/5/2013,69
CS5394,28/12/2013,48
CS6104,12/10/2012,37
CS2563,21/12/2013,66
CS3852,17/5/2011,96
CS4001,6/6/2012,101
CS2717,23/10/2011,79
CS3416,4/3/2014,101
CS5293,14/7/2011,86
CS4023,26/1/2012,71
CS4965,9/5/2013,82
CS2362,13/9/2012,56
CS2490,8/5/2013,91
CS5195,10/6/2014,86
CS3844,25/12/2013,52
CS3393,31/12/2013,82
CS5411,22/10/2012,84
CS4956,20/1/2013,85
CS3323,3/10/2011,80
CS5906,10/7/2013,91
CS2901,9/4/2012,46
CS2462,11/10/2013,100
CS5715,7/10/2014,37
CS4419,16/7/2012,103
CS1450,28/2/2014,41
CS5706,3/4/2014,44
CS2139,24/4/2014,105
CS3542,16/1/2014,49
CS4777,14/2/2014,76
CS3193,28/10/2014,87
CS3823,4/12/2011,53
CS5051,13/1/2014,41
CS6083,7/7/2012,47
CS5254,2/8/2012,65
CS2247,16/7/2011,98
CS1676,21/3/2013,101
CS4065,7/1/2014,52
CS3596,7/12/2012,100
CS4903,8/3/2014,56
CS4753,24/8/2013,78
CS2546,25/9/2014,84
CS3783,23/10/2013,67
CS2704,24/10/2014,37
CS3983,2/8/2011,95
CS4201,18/6/2013,48
CS1429,24/7/2014,99
CS5668,15/3/2015,58
CS1811,16/10/2014,76
CS2592,21/5/2014,98
CS4789,25/8/2014,72
CS6095,9/11/2013,53
CS1649,25/6/2013,98
CS5815,9/9/2012,46
CS2873,8/12/2014,35
CS1989,25/3/2014,43
CS3529,27/4/2012,88
CS6068,26/7/2012,54
CS3635,28/5/2011,91
CS1653,28/5/2011,49
CS4639,11/3/2012,56
CS1935,19/4/2013,80
CS4762,21/5/2013,35
CS3198,24/3/2013,59
CS3185,14/10/2014,70
CS3400,30/12/2012,46
CS1369,5/8/2013,98
CS1255,30/12/2013,43
CS2398,29/4/2012,38
CS5477,16/8/2012,83
CS3839,14/11/2014,38
CS4996,28/11/2014,78
CS4813,20/5/2013,66
CS2546,13/5/2014,86
CS2609,12/8/2012,104
CS5965,22/12/2012,70
CS2659,23/6/2014,89
CS4834,24/5/2011,36
CS3302,8/5/2013,98
CS4574,25/4/2013,98
CS2468,3/12/2014,81
CS1230,11/1/2014,64
CS3973,27/1/2013,102
CS4089,12/12/2014,59
CS5489,1/4/2014,39
CS4218,12/4/2014,82
CS5752,8/10/2011,74
CS2025,12/8/2011,72
CS1437,14/5/2012,65
CS3386,2/10/2013,102
CS1838,4/2/2014,78
CS2487,14/11/2014,40
CS2435,18/11/2012,82
CS5730,18/8/2014,39
CS2795,22/1/2015,101
CS4414,21/9/2012,101
CS3035,26/2/2012,57
CS3304,8/6/2012,60
CS2589,28/12/2014,47
CS5836,6/3/2012,76
CS3243,7/10/2013,91
CS1387,14/12/2012,99
CS5830,29/11/2014,35
CS4813,14/3/2013,97
CS6035,23/12/2014,61
CS4871,8/10/2013,91
CS1362,24/10/2014,36
CS3028,6/9/2014,67
CS3114,18/4/2014,59
CS2103,9/2/2015,70
CS1862,21/8/2012,35
CS3123,5/5/2012,96
CS1775,24/2/2014,88
CS6057,7/2/2013,64
CS1113,25/7/2011,57
CS5752,5/7/2014,80
CS4244,18/5/2013,39
CS4608,10/8/2014,75
CS3150,26/2/2015,59
CS1983,23/2/2013,88
CS1237,8/8/2014,66
CS4064,24/6/2012,96
CS3117,2/11/2014,63
CS5121,6/8/2014,104
CS1947,10/11/2013,105
CS3024,21/7/2014,58
CS2262,18/4/2012,37
CS1497,15/9/2014,38
CS5761,31/12/2013,92
CS5486,17/1/2014,63
CS1418,14/10/2011,90
CS5195,11/2/2012,70
CS2670,18/3/2012,54
CS4518,31/1/2013,61
CS2183,14/11/2013,76
CS4397,17/11/2012,67
CS1485,28/5/2012,80
CS3897,17/5/2012,96
CS3379,13/1/2013,81
CS3746,27/8/2013,95
CS2659,5/11/2014,44
CS5810,14/1/2012,47
CS5018,24/8/2011,72
CS1231,1/5/2012,76
CS4324,27/1/2013,54
CS5633,16/2/2015,61
CS2048,7/9/2012,73
CS4784,14/12/2013,49
CS3818,3/7/2013,66
CS4818,3/5/2013,55
CS3047,30/9/2013,54
CS5505,22/12/2014,95
CS1676,26/9/2014,69
CS5213,20/3/2013,63
CS5568,20/9/2011,41
CS3659,14/3/2012,35
CS1970,7/5/2013,56
CS4306,14/11/2014,100
CS5241,3/3/2015,93
CS3349,6/4/2014,90
CS1573,1/1/2015,76
CS6005,6/2/2015,42
CS1369,9/2/2013,69
CS2758,18/12/2014,93
CS1523,14/3/2012,58
CS3227,12/7/2012,70
CS3221,20/3/2012,89
CS1120,24/4/2013,100
CS4115,12/1/2012,78
CS5397,7/1/2014,91
CS3224,24/10/2014,58
CS2727,26/10/2012,104
CS5246,24/1/2015,76
CS5352,4/2/2012,96
CS3328,27/3/2012,99
CS5062,23/3/2014,58
CS2875,16/2/2012,75
CS3809,14/3/2013,88
CS2316,28/3/2014,68
CS2877,26/12/2013,97
CS5416,19/8/2012,97
CS2598,11/5/2014,58
CS3996,30/10/2012,74
CS6099,13/10/2012,40
CS6010,29/9/2011,88
CS4421,6/4/2013,91
CS4236,12/6/2012,52
CS5414,10/9/2012,79
CS3523,1/1/2013,47
CS1303,23/8/2011,57
CS2399,22/6/2014,64
CS5845,24/2/2013,97
CS3514,6/11/2011,49
CS3384,30/8/2011,63
CS4791,17/10/2013,89
CS6075,18/8/2014,52
CS4296,19/3/2012,62
CS5371,15/6/2014,77
CS2957,26/5/2013,51
CS4195,31/5/2011,96
CS2782,4/5/2014,37
CS4197,2/7/2014,77
CS3271,3/1/2012,47
CS3139,13/12/2011,60
CS3570,3/5/2014,88
CS3591,12/7/2013,65
CS5210,18/5/2011,84
CS3197,5/5/2013,43
CS3118,23/3/2013,55
CS1633,4/1/2013,35
CS5319,22/1/2013,71
CS3531,19/4/2012,91
CS3385,5/9/2014,44
CS1749,12/6/2012,73
CS4236,31/8/2011,92
CS3106,16/4/2014,44
CS5746,5/12/2011,37
CS4879,30/6/2012,70
CS2422,11/11/2012,101
CS2136,19/8/2012,52
CS4688,1/8/2012,69
CS3941,3/5/2013,66
CS3293,29/7/2012,89
CS5569,10/5/2012,72
CS2841,10/8/2014,48
CS5443,21/3/2013,96
CS3635,29/6/2014,64
CS1846,30/4/2014,55
CS4046,27/5/2014,96
CS2569,22/11/2011,97
CS4139,10/10/2014,78
CS5539,11/8/2011,97
CS5623,25/9/2013,44
CS3114,6/5/2014,75
CS2391,23/9/2013,42
CS4193,14/3/2013,64
CS4465,14/12/2011,50
CS5448,14/9/2012,67
CS2426,18/10/2012,97
CS4360,3/2/2012,65
CS5335,21/6/2012,52
CS2005,18/11/2011,84
CS2541,27/9/2013,67
CS3705,11/7/2014,56
CS5389,1/7/2013,81
CS5839,18/3/2012,48
CS3206,29/12/2014,43
CS3437,31/1/2014,101
CS3726,17/9/2012,40
CS5060,22/1/2012,58
CS1565,1/6/2014,102
CS1384,20/10/2014,69
CS3294,22/9/2011,54
CS5513,16/3/2013,37
CS2646,21/12/2011,79
CS2816,16/8/2012,49
CS5775,20/10/2013,36
CS1171,15/3/2015,103
CS1292,11/11/2011,93
CS5648,30/5/2012,104
CS1397,21/2/2013,45
CS4788,24/1/2014,85
CS1752,28/1/2012,95
CS2287,1/1/2014,36
CS1227,8/12/2014,77
CS6091,3/12/2011,56
CS2880,6/6/2014,55
CS3417,11/1/2015,94
CS1412,7/8/2014,89
CS3324,30/9/2012,38
CS5375,10/3/2012,70
CS4970,14/2/2013,63
CS6051,6/6/2012,66
CS2445,23/8/2014,74
CS3849,24/9/2011,76
CS3393,26/2/2015,63
CS4793,23/3/2012,49
CS5918,24/6/2013,49
CS3068,10/12/2012,46
CS4896,24/11/2012,57
CS5555,28/10/2012,89
CS5182,15/11/2013,61
CS3902,31/10/2013,94
CS4620,14/7/2011,103
CS1700,12/6/2012,97
CS5846,14/9/2011,99
CS2042,5/4/2014,41
CS4796,13/7/2014,67
CS4305,17/6/2011,76
CS5195,21/3/2013,51
CS2918,4/8/2011,83
CS3900,20/3/2012,47
CS5939,6/12/2014,52
CS4173,13/2/2012,41
CS1618,16/2/2013,71
CS4918,18/6/2014,87
CS4579,8/2/2013,81
CS1294,10/2/2015,36
CS1921,15/5/2012,71
CS4147,1/12/2014,93
CS3212,2/12/2011,100
CS1769,6/4/2013,63
CS3562,16/3/2014,94
CS4978,31/12/2012,61
CS4487,7/11/2012,39
CS3204,25/12/2012,61
CS1165,17/5/2013,79
CS2747,24/4/2014,64
CS5458,4/1/2013,77
CS5784,16/11/2011,56
CS1917,2/7/2011,43
CS2719,24/5/2014,59
CS4819,27/8/2012,84
CS2985,2/8/2014,94
CS1945,17/12/2011,53
CS4377,24/10/2013,97
CS6059,16/10/2014,69
CS4792,24/12/2013,70
CS1992,8/9/2011,61
CS4747,18/2/2012,37
CS2735,27/5/2013,60
CS4773,7/4/2014,81
CS3760,3/9/2012,45
CS4446,13/12/2011,75
CS1635,7/11/2013,94
CS5092,19/9/2011,101
CS3843,16/7/2011,104
CS2589,8/1/2013,102
CS5861,3/11/2013,81
CS1783,2/8/2012,71
CS3113,23/6/2012,53
CS4743,3/5/2012,42
CS4553,8/11/2013,77
CS5777,10/11/2012,36
CS4535,24/9/2013,55
CS2745,17/2/2012,54
CS5758,1/9/2012,89
CS4345,23/2/2013,46
CS2538,2/9/2012,72
CS3114,4/8/2014,87
CS5867,30/5/2013,104
CS2286,3/10/2012,48
CS3337,12/2/2014,94
CS5159,29/12/2012,97
CS5980,22/2/2014,71
CS1804,23/12/2011,55
CS5149,10/1/2014,97
CS2282,6/8/2011,47
CS3483,24/1/2013,62
CS2569,10/12/2014,81
CS1789,19/7/2012,81
CS3092,25/9/2012,37
CS1574,7/8/2012,86
CS3058,17/4/2012,83
CS1792,21/3/2013,42
CS5349,23/6/2011,72
CS5786,9/9/2011,80
CS2296,5/9/2012,101
CS5352,20/11/2011,55
CS3000,9/2/2013,92
CS5375,4/6/2014,82
CS1374,17/12/2011,58
CS2963,30/8/2013,82
CS1905,12/6/2011,49
CS2156,26/3/2014,99
CS5659,6/8/2013,79
CS1157,23/2/2015,67
CS4551,29/4/2013,91
CS2098,2/10/2011,36
CS1510,28/8/2013,59
CS5589,8/1/2012,65
CS3502,25/11/2014,36
CS1269,19/7/2012,96
CS3819,26/12/2012,90
CS5937,22/6/2011,58
CS5383,31/10/2012,105
CS1460,19/4/2014,35
CS5950,2/1/2014,52
CS4697,5/9/2013,62
CS5797,23/7/2011,44
CS3449,3/8/2013,87
CS3507,9/10/2012,70
CS4365,28/12/2014,96
CS1159,29/9/2012,44
CS3929,9/12/2011,62
CS2339,11/3/2012,84
CS1420,4/8/2013,44
CS5125,16/7/2013,37
CS5780,18/3/2013,53
CS6089,24/8/2013,67
CS2693,23/1/2014,74
CS4129,26/11/2012,82
CS2483,19/4/2014,90
CS6064,8/6/2014,95
CS1807,21/10/2014,72
CS4884,13/6/2011,48
CS2640,29/9/2011,73
CS5538,18/7/2011,40
CS2985,1/4/2013,66
CS1855,5/10/2012,71
CS5249,14/3/2012,87
CS2124,1/8/2011,45
CS4673,22/5/2011,43
CS4612,8/6/2014,59
CS5030,1/6/2014,97
CS4487,25/2/2014,97
CS1159,5/9/2012,76
CS2584,1/2/2014,43
CS3951,29/3/2013,84
CS5798,9/3/2015,91
CS2354,12/2/2012,96
CS5120,8/5/2013,65
CS5470,13/10/2013,64
CS5048,30/8/2013,84
CS5290,16/11/2011,95
CS4125,13/11/2011,43
CS5393,13/12/2013,86
CS5492,15/4/2014,98
CS2484,8/9/2012,37
CS1265,22/4/2013,100
CS5028,15/11/2013,41
CS2878,15/2/2013,47
CS6078,8/2/2012,98
CS2158,9/9/2014,44
CS2227,14/2/2014,52
CS5782,22/1/2012,56
CS1739,6/12/2013,76
CS4429,4/11/2011,95
CS1214,10/1/2014,80
CS4143,31/1/2012,56
CS6076,3/2/2012,77
CS4157,16/8/2011,73
CS2162,23/10/2014,93
CS2756,28/7/2011,98
CS4271,20/11/2011,43
CS3048,31/8/2013,43
CS3760,6/6/2012,48
CS3834,1/9/2011,100
CS4484,22/10/2013,94
CS2234,18/8/2013,85
CS5104,25/6/2012,100
CS3903,16/11/2011,103
CS3370,4/7/2013,41
CS3355,14/10/2013,69
CS4518,28/5/2013,41
CS4416,14/8/2011,49
CS5811,5/5/2012,80
CS4584,15/12/2013,98
CS2657,27/2/2012,55
CS2291,10/7/2013,37
CS2486,14/7/2011,40
CS3658,16/4/2013,98
CS2132,2/12/2014,92
CS4467,4/3/2012,76
CS4324,4/6/2012,43
CS1940,14/10/2012,42
CS2813,19/9/2012,43
CS2415,3/2/2015,85
CS5668,7/12/2012,51
CS1481,10/6/2011,93
CS3728,16/2/2014,63
CS1696,16/11/2012,43
CS4681,31/3/2014,92
CS2413,23/7/2011,101
CS5736,2/5/2014,46
CS3290,20/12/2011,83
CS5175,5/1/2015,42
CS3795,29/9/2012,90
CS2187,16/11/2014,95
CS5806,4/1/2013,55
CS3398,23/9/2013,102
CS2258,31/5/2011,73
CS2925,8/4/2014,97
CS1823,26/11/2013,67
CS3774,21/7/2013,73
CS2204,7/7/2011,105
CS2381,26/7/2011,70
CS1844,20/5/2014,60
CS3397,23/8/2011,86
CS2195,10/3/2013,87
CS1189,13/8/2014,61
CS2379,28/1/2015,76
CS4856,29/9/2014,80
CS2062,8/2/2012,51
CS1773,5/9/2014,61
CS2126,9/12/2014,92
CS4668,25/8/2014,42
CS4330,16/4/2013,43
CS5123,29/1/2012,66
CS2515,28/9/2014,64
CS4315,30/1/2015,97
CS2547,30/11/2013,91
CS1153,4/10/2011,99
CS1410,23/4/2013,54
CS4521,8/10/2013,101
CS1339,8/2/2014,75
CS2169,30/6/2014,91
CS5216,19/5/2011,94
CS5704,10/11/2012,47
CS2623,25/11/2013,99
CS5612,28/8/2014,93
CS5860,21/7/2013,89
CS4498,1/7/2012,54
CS2161,25/7/2012,57
CS1146,22/5/2014,87
CS1664,3/3/2015,64
CS4084,10/10/2014,74
CS2325,20/5/2013,58
CS3956,21/9/2012,104
CS4826,15/1/2014,52
CS3524,21/2/2012,96
CS3378,12/9/2013,50
CS6020,10/8/2013,86
CS3959,12/3/2015,59
CS5374,15/4/2013,99
CS5599,10/4/2013,70
CS2053,30/10/2012,42
CS2467,20/1/2012,102
CS3837,19/6/2014,102
CS2188,16/7/2011,96
CS4330,25/11/2011,72
CS3200,22/6/2014,53
CS3882,2/9/2012,62
CS4065,7/8/2012,77
CS3895,28/11/2013,88
CS1695,26/5/2011,71
CS1849,26/9/2013,38
CS4308,5/12/2011,57
CS4445,3/12/2011,51
CS2894,5/9/2014,105
CS3355,24/1/2014,71
CS1137,3/9/2012,93
CS3975,13/3/2013,100
CS4920,1/7/2014,35
CS2337,10/8/2013,84
CS3062,12/2/2012,95
CS3632,29/11/2014,42
CS2202,30/10/2011,52
CS3030,12/3/2012,87
CS5339,1/12/2014,37
CS2348,20/11/2012,70
CS1250,18/4/2014,87
CS4747,26/12/2013,74
CS4708,31/12/2011,45
CS4121,22/9/2012,78
CS4028,8/7/2014,100
CS5212,18/6/2014,36
CS2868,12/8/2013,89
CS2373,11/11/2012,54
CS2903,24/8/2014,71
CS2648,26/1/2014,102
CS1837,12/2/2014,71
CS5552,29/5/2014,68
CS5595,11/6/2014,45
CS4451,23/5/2012,73
CS2050,7/4/2013,98
CS2601,2/1/2014,60
CS1113,30/7/2013,87
CS3433,8/11/2012,35
CS2635,27/5/2013,73
CS5029,13/2/2012,95
CS4699,5/3/2014,70
CS3414,29/6/2011,98
CS5950,5/8/2012,80
CS4857,15/7/2014,70
CS3168,4/11/2014,60
CS4385,7/5/2013,105
CS2809,21/1/2013,99
CS3550,20/11/2013,61
CS1142,19/12/2011,94
CS4088,26/8/2013,76
CS3149,8/2/2012,41
CS4374,21/5/2011,43
CS4507,15/12/2012,100
CS2451,24/4/2012,78
CS2657,26/3/2013,54
CS1603,1/5/2013,55
CS2930,26/10/2014,92
CS1901,10/5/2013,67
CS5034,20/9/2014,68
CS1989,12/11/2014,101
CS4936,14/12/2013,78
CS5200,4/3/2015,52
CS1334,17/6/2012,100
CS1501,16/1/2013,77
CS3945,10/8/2012,71
CS4502,1/7/2012,62
CS1962,19/5/2012,71
CS2853,18/5/2013,99
CS2666,12/11/2011,88
CS1238,26/12/2013,82
CS3105,8/5/2014,103
CS4852,11/1/2015,43
CS3969,31/12/2011,85
CS3895,26/8/2011,51
CS2075,31/8/2013,46
CS5349,13/12/2013,90
CS1448,3/8/2011,63
CS4714,3/5/2013,69
CS2809,20/11/2013,80
CS4610,7/10/2012,78
CS1217,29/1/2013,100
CS1655,1/3/2012,98
CS2781,27/12/2011,42
CS2413,12/4/2012,55
CS4271,8/9/2014,103
CS2695,12/6/2012,93
CS2866,21/9/2011,73
CS2588,20/10/2012,75
CS4811,29/9/2012,95
CS4356,14/7/2012,47
CS4103,19/10/2013,65
CS5065,24/2/2012,78
CS4725,25/3/2013,100
CS1205,19/7/2012,95
CS1267,22/11/2011,100
CS2377,2/12/2014,93
CS2315,8/6/2014,63
CS5123,2/2/2013,74
CS1421,8/9/2013,65
CS1956,9/11/2011,73
CS4770,6/11/2012,67
CS5313,6/2/2014,65
CS3090,29/9/2012,85
CS4793,24/1/2015,75
CS2775,30/9/2013,89
CS5508,30/12/2011,92
CS4882,28/8/2012,97
CS2888,28/9/2011,94
CS4155,16/2/2013,51
CS1819,6/10/2011,102
CS4513,23/4/2012,73
CS5696,28/8/2013,105
CS5621,22/2/2013,53
CS2124,24/10/2012,78
CS4389,9/5/2014,61
CS5843,16/12/2013,53
CS3030,23/6/2011,66
CS1417,29/3/2014,67
CS4016,8/4/2014,36
CS4601,28/6/2012,52
CS5084,22/1/2014,69
CS1295,10/2/2013,42
CS1690,29/7/2013,64
CS3791,5/1/2015,90
CS2641,29/7/2012,59
CS1776,5/11/2013,69
CS5973,13/2/2014,70
CS5037,12/3/2013,92
CS4025,24/7/2014,89
CS2392,26/10/2011,87
CS5404,21/7/2011,98
CS4643,4/11/2012,68
CS3502,13/8/2014,104
CS1649,19/12/2012,41
CS1250,4/3/2015,39
CS3092,24/2/2013,100
CS5152,4/11/2014,84
CS1260,26/8/2012,41
CS3889,28/3/2013,50
CS1757,24/4/2013,41
CS3137,16/4/2012,53
CS4202,23/9/2013,86
CS5390,31/10/2011,102
CS4876,29/9/2014,61
CS4132,28/5/2012,59
CS3413,29/6/2011,61
CS4185,13/12/2013,97
CS5639,28/10/2013,72
CS4072,12/3/2014,52
CS5911,7/10/2011,81
CS3201,24/8/2012,57
CS1542,18/10/2012,79
CS3813,26/2/2012,88
CS3279,30/7/2013,95
CS5925,24/5/2012,36
CS3290,30/12/2011,42
CS5508,23/12/2013,55
CS5738,22/12/2011,89
CS2027,24/1/2012,50
CS5594,9/4/2012,85
CS5733,21/4/2013,100
CS2930,28/1/2013,62
CS2646,27/5/2014,41
CS2980,22/3/2013,65
CS5817,22/5/2013,98
CS2190,10/7/2012,48
CS5247,30/10/2014,74
CS5489,15/1/2014,46
CS3289,12/8/2012,59
CS4776,2/7/2012,48
CS3528,25/2/2013,46
CS1258,21/7/2011,75
CS1609,17/7/2011,94
CS1865,29/4/2014,100
CS1671,7/11/2013,38
CS4451,25/3/2014,80
CS4046,20/10/2014,95
CS5038,12/10/2014,64
CS3412,13/11/2011,73
CS4640,16/1/2013,37
CS3189,7/6/2012,82
CS5206,12/1/2012,99
CS3304,21/5/2011,39
CS1483,27/1/2013,88
CS3411,31/8/2011,77
CS3883,11/10/2013,76
CS6039,26/7/2014,82
CS3146,7/3/2014,69
CS3300,8/3/2015,38
CS4954,18/1/2013,104
CS1313,15/4/2014,43
CS1967,8/9/2012,98
CS4666,12/10/2012,102
CS4208,17/2/2014,53
CS2632,7/3/2014,37
CS2991,15/5/2014,89
CS3778,4/4/2012,55
CS3220,31/8/2011,51
CS4030,4/5/2012,80
CS2723,2/12/2014,64
CS1503,17/4/2013,52
CS5752,23/12/2012,72
CS3060,11/1/2014,85
CS1280,23/10/2014,44
CS5498,6/7/2013,71
CS5594,17/2/2015,75
CS5124,14/7/2014,74
CS1791,22/12/2013,88
CS3114,28/5/2014,64
CS4044,14/1/2015,38
CS4092,17/12/2011,100
CS3602,27/2/2015,86
CS2476,24/7/2012,100
CS2187,6/5/2012,80
CS5559,23/7/2012,78
CS2063,23/5/2013,81
CS3561,16/9/2011,38
CS1781,30/11/2012,73
CS5921,2/4/2013,104
CS4684,18/10/2014,62
CS1951,6/4/2013,84
CS4850,14/10/2013,97
CS1330,17/2/2015,59
CS3593,9/12/2012,61
CS5024,31/8/2014,87
CS5565,29/6/2014,76
CS2008,11/1/2012,63
CS5654,25/10/2013,49
CS5288,2/2/2013,75
CS1944,17/3/2013,100
CS2613,26/10/2014,104
CS1718,5/11/2014,69
CS6000,6/2/2013,59
CS4080,23/7/2011,69
CS2119,13/3/2012,51
CS4219,2/6/2012,73
CS3557,14/6/2011,71
CS2566,8/1/2014,96
CS2725,7/3/2013,84
CS4006,7/10/2014,63
CS5723,5/2/2015,66
CS4640,10/5/2013,41
CS1812,27/4/2012,84
CS5914,11/1/2015,84
CS3990,12/2/2014,63
CS4803,15/3/2014,105
CS1887,16/3/2012,87
CS3268,16/2/2014,64
CS1604,28/11/2012,75
CS4713,8/6/2011,74
CS3629,2/5/2014,76
CS2780,23/7/2011,67
CS3772,25/12/2014,68
CS1815,19/12/2011,37
CS1475,11/6/2011,56
CS3908,31/3/2013,103
CS5198,22/8/2011,58
CS1379,14/2/2014,66
CS2965,30/10/2013,60
CS2710,4/7/2011,65
CS4877,16/10/2012,73
CS1282,19/7/2012,67
CS1322,16/8/2012,99
CS2635,21/1/2013,57
CS5660,18/6/2012,83
CS5698,5/7/2011,67
CS2664,28/12/2014,75
CS1928,19/10/2011,86
CS6009,12/11/2014,97
CS4695,6/11/2011,92
CS5684,10/9/2014,69
CS5689,15/9/2011,82
CS3216,10/11/2013,48
CS5237,29/11/2014,78
CS3912,2/1/2014,43
CS2618,16/5/2013,84
CS2696,1/12/2014,55
CS5449,30/11/2013,78
CS2429,24/11/2013,104
CS1490,25/8/2013,40
CS2162,17/4/2014,94
CS3692,23/5/2014,101
CS4448,25/7/2014,78
CS4497,26/3/2013,86
CS2841,14/12/2011,85
CS5756,29/11/2012,90
CS6100,27/11/2011,62
CS5931,23/3/2014,55
CS4629,24/8/2011,87
CS2017,17/5/2011,35
CS1789,17/9/2012,77
CS5165,4/12/2014,42
CS5256,1/3/2014,38
CS4781,21/6/2011,68
CS1830,16/11/2011,86
CS2771,13/5/2013,45
CS4847,3/7/2013,38
CS4004,17/9/2012,88
CS1491,5/4/2012,84
CS2167,1/11/2012,94
CS4060,15/10/2013,43
CS2296,10/8/2011,101
CS1973,16/3/2014,67
CS2245,10/12/2012,62
CS4428,17/11/2014,74
CS2743,10/5/2013,35
CS4715,12/1/2012,43
CS2570,3/11/2014,65
CS3805,14/1/2013,52
CS5011,6/11/2011,37
CS4532,30/11/2013,81
CS2913,19/2/2014,98
CS2877,2/7/2011,56
CS2222,19/1/2015,40
CS3838,7/9/2012,78
CS4120,8/5/2013,80
CS1138,29/6/2012,82
CS3738,16/8/2011,43
CS1987,11/12/2012,63
CS4598,1/10/2013,87
CS2569,1/7/2012,68
CS5233,28/2/2013,72
CS1914,1/2/2013,58
CS4491,8/5/2012,59
CS1462,21/10/2014,94
CS4628,13/4/2012,46
CS3751,27/12/2012,94
CS1878,22/7/2011,93
CS2649,11/1/2012,71
CS5574,25/5/2013,35
CS4098,17/7/2013,79
CS5593,11/1/2013,98
CS6094,1/3/2015,55
CS4299,5/1/2013,73
CS4148,26/12/2011,58
CS2297,7/10/2011,49
CS3948,10/11/2014,86
CS3552,15/8/2014,58
CS1428,24/8/2011,78
CS3101,8/7/2012,103
CS3247,10/7/2012,77
CS1126,9/10/2013,58
CS1270,5/3/2014,66
CS4195,21/11/2011,48
CS2716,5/12/2012,102
CS3842,7/9/2013,98
CS3778,1/7/2012,76
CS5357,20/9/2012,91
CS3134,29/9/2012,89
CS5384,24/11/2014,73
CS5312,12/11/2012,86
CS1994,15/8/2013,59
CS5818,21/8/2012,45
CS6109,14/6/2012,40
CS4013,27/4/2012,104
CS1848,9/11/2014,40
CS2415,15/1/2012,105
CS1858,9/2/2013,53
CS5191,19/9/2011,81
CS4903,14/3/2015,104
CS3641,8/2/2015,71
CS2697,13/3/2015,85
CS4325,4/10/2013,75
CS5365,31/5/2013,88
CS2465,15/3/2013,46
CS5755,28/9/2014,82
CS5335,3/4/2014,83
CS3265,12/11/2013,72
CS5827,6/8/2011,95
CS1878,6/1/2014,35
CS3011,9/6/2014,94
CS2897,21/6/2013,74
CS3485,17/12/2013,44
CS3092,27/10/2012,94
CS1943,4/5/2012,51
CS4874,15/3/2014,102
CS4382,20/1/2012,104
CS5476,26/8/2011,53
CS4516,17/11/2013,77
CS4748,22/7/2011,91
CS1396,8/9/2011,44
CS3578,8/9/2013,85
CS2716,21/1/2015,86
CS3089,5/1/2012,59
CS3513,24/6/2012,102
CS2306,8/12/2013,63
CS4265,12/2/2012,40
CS2521,4/10/2013,56
CS3123,16/2/2015,68
CS4194,16/4/2013,95
CS5445,11/6/2012,61
CS4448,23/7/2011,98
CS5061,19/9/2014,103
CS4600,8/7/2011,69
CS5444,29/12/2012,54
CS4024,26/2/2013,99
CS2841,16/7/2012,73
CS4155,3/4/2012,44
CS4690,25/3/2013,73
CS1977,8/3/2012,55
CS3241,12/12/2011,77
CS5634,20/6/2014,43
CS5506,20/7/2013,95
CS3088,20/7/2014,105
CS2117,9/9/2012,40
